user_id,receiver_id,amount,hour,device_id,new_device,night_tx,high_amount,fraud_receiver,fraud_prob,is_fraud
850.0,24,1182.7351645045387,7,850_dev_1,0,0,0,0,0.0,0
240.0,258,7224.766321842934,20,240_dev_0,0,0,0,0,0.0,0
599.0,247,1485.574875377018,17,599_dev_0,0,0,0,0,0.0,0
513.0,441,4432.389705515765,16,513_dev_1,0,0,0,1,0.2,1
878.0,224,1487.1593332391399,16,878.0_new_dev,1,0,0,0,0.0,0
803.0,349,4676.259499241738,2,803_dev_0,0,1,0,0,0.0,0
403.0,382,3193.6831670706024,1,403_dev_0,0,1,0,0,0.0,0
311.0,63,2304.7206332851124,13,311_dev_1,0,0,0,0,0.0,0
428.0,235,1442.6661657630848,11,428_dev_1,0,0,0,1,0.2,1
433.0,344,2092.0550142481466,16,433_dev_0,0,0,0,0,0.0,0
120.0,217,1613.3487634772314,11,120_dev_0,0,0,0,0,0.0,0
96.0,350,4416.104020455374,19,96_dev_1,0,0,0,1,0.2,1
215.0,219,3303.43680476559,16,215_dev_1,0,0,0,0,0.0,0
884.0,32,613.905676863752,11,884.0_new_dev,1,0,0,0,0.0,0
371.0,402,1240.2665187010764,17,371_dev_1,0,0,0,1,0.2,0
395.0,166,8720.803354443446,14,395_dev_0,0,0,0,0,0.0,0
896.0,297,1860.2870864003298,13,896_dev_1,0,0,0,0,0.0,0
134.0,60,4925.163502477952,15,134_dev_0,0,0,0,0,0.0,0
907.0,177,4662.001888916344,20,907_dev_0,0,0,1,0,0.1,0
893.0,14,2629.981698303629,15,893_dev_1,0,0,0,0,0.0,0
131.0,180,1206.1396955078599,18,131_dev_0,0,0,0,0,0.0,0
83.0,196,985.3113543004297,12,83_dev_1,0,0,0,0,0.0,0
233.0,338,1400.3862708142537,7,233_dev_2,0,0,0,0,0.0,0
177.0,38,1255.7108752037077,14,177_dev_0,0,0,0,0,0.0,0
179.0,227,2613.512820390936,9,179_dev_0,0,0,0,1,0.2,0
456.0,378,549.2245932476651,15,456.0_new_dev,1,0,0,0,0.0,0
355.0,50,6137.557918472307,18,355_dev_1,0,0,0,0,0.0,0
707.0,328,6787.738034767957,10,707_dev_1,0,0,0,0,0.0,0
407.0,70,685.6925872532556,13,407_dev_1,0,0,0,1,0.2,0
814.0,402,3816.2670091989794,8,814_dev_1,0,0,0,1,0.2,0
113.0,206,544.7881811288958,18,113_dev_1,0,0,0,1,0.2,0
344.0,16,2633.1525767172043,2,344_dev_0,0,1,0,0,0.0,0
849.0,451,453.0459573306139,9,849_dev_0,0,0,0,0,0.0,0
375.0,375,2112.3243588222044,23,375_dev_0,0,0,0,1,0.2,0
852.0,254,2146.650875482253,16,852_dev_0,0,0,0,1,0.2,1
57.0,99,955.7221413696328,8,57_dev_0,0,0,0,0,0.0,0
365.0,170,3419.5626898633564,4,365_dev_0,0,1,0,1,0.2,0
331.0,417,5056.06941233688,5,331.0_new_dev,1,1,0,0,0.3,0
258.0,62,2738.097128767882,13,258_dev_0,0,0,0,0,0.0,0
156.0,220,4068.324529272842,18,156.0_new_dev,1,0,0,0,0.0,0
330.0,116,2120.00492434007,21,330_dev_0,0,0,0,0,0.0,0
168.0,36,1467.7478286537694,12,168_dev_0,0,0,0,0,0.0,0
486.0,375,959.7675580721145,12,486_dev_0,0,0,0,1,0.2,0
297.0,361,3006.809556911877,20,297_dev_0,0,0,0,0,0.0,0
351.0,160,5634.44352656195,18,351_dev_0,0,0,0,0,0.0,0
637.0,375,3039.357154447488,2,637_dev_0,0,1,0,1,0.2,1
30.0,197,100.0,20,30_dev_1,0,0,0,1,0.2,0
809.0,5,1396.7947582992315,16,809_dev_1,0,0,0,1,0.2,1
225.0,69,2172.948723743135,9,225_dev_1,0,0,0,0,0.0,0
986.0,404,5417.963547716762,11,986_dev_1,0,0,0,0,0.0,0
559.0,206,847.3223709085769,23,559_dev_0,0,0,0,1,0.2,0
844.0,277,897.3265306581206,17,844_dev_2,0,0,0,0,0.0,0
506.0,364,8079.654577784258,12,506.0_new_dev,1,0,0,0,0.0,0
390.0,305,7128.446696019675,18,390_dev_1,0,0,0,0,0.0,0
736.0,86,4680.22405370735,19,736_dev_0,0,0,0,0,0.0,0
876.0,0,1363.234737014673,10,876_dev_0,0,0,0,1,0.2,0
961.0,168,5305.264821696779,19,961_dev_0,0,0,0,0,0.0,0
561.0,329,1287.7064343405068,15,561.0_new_dev,1,0,0,0,0.0,0
952.0,167,3237.9537782833204,9,952_dev_2,0,0,1,1,0.7000000000000001,1
882.0,224,1413.5749645181002,15,882_dev_2,0,0,0,0,0.0,0
746.0,395,2882.4957950050325,6,746_dev_0,0,0,0,1,0.2,1
939.0,233,4774.068320453331,18,939_dev_0,0,0,0,0,0.0,0
359.0,256,587.7996583262943,19,359_dev_0,0,0,0,1,0.2,0
571.0,167,4364.724392455083,12,571_dev_0,0,0,0,1,0.2,0
303.0,167,3848.994400648113,9,303.0_new_dev,1,0,0,1,0.2,1
913.0,384,367.7711010671169,16,913_dev_0,0,0,0,0,0.0,0
158.0,97,1702.5720277043938,18,158_dev_0,0,0,0,0,0.0,0
291.0,111,1626.0476948009168,6,291_dev_1,0,0,0,0,0.0,0
319.0,361,2462.809264369302,17,319_dev_0,0,0,0,0,0.0,0
700.0,73,3197.034520292501,10,700_dev_0,0,0,0,1,0.2,0
897.0,422,3681.6106111752374,19,897_dev_2,0,0,0,1,0.2,0
903.0,430,1599.4331883587827,20,903_dev_0,0,0,0,0,0.0,0
727.0,132,3064.9370646245475,9,727_dev_0,0,0,0,0,0.0,0
734.0,456,949.7959513136104,10,734_dev_2,0,0,0,0,0.0,0
569.0,439,1905.6622896714018,13,569_dev_0,0,0,0,0,0.0,0
971.0,6,4586.762867103338,10,971_dev_1,0,0,0,0,0.0,0
925.0,441,966.1760416662642,22,925_dev_0,0,0,0,1,0.2,0
733.0,394,3305.9030143146188,10,733_dev_0,0,0,0,1,0.2,0
228.0,295,3652.7423273028144,12,228_dev_1,0,0,0,1,0.2,0
363.0,280,3136.6029652078514,10,363_dev_1,0,0,0,0,0.0,0
212.0,242,7189.779854278353,20,212_dev_0,0,0,0,1,0.2,0
394.0,117,3141.318742879378,8,394_dev_0,0,0,0,0,0.0,0
346.0,6,1917.5927575853398,20,346.0_new_dev,1,0,0,0,0.0,0
166.0,233,2211.984302540494,4,166.0_new_dev,1,1,0,0,0.3,0
635.0,187,1000.1659381451793,14,635_dev_1,0,0,0,0,0.0,0
423.0,350,3458.570338641972,19,423_dev_1,0,0,0,1,0.2,0
864.0,261,2210.9229307951778,14,864_dev_1,0,0,0,0,0.0,0
18.0,181,2771.520872563965,16,18_dev_0,0,0,0,0,0.0,0
35.0,294,2312.097512573645,17,35_dev_1,0,0,0,1,0.2,0
865.0,266,231.07821694319,16,865_dev_0,0,0,0,0,0.0,0
334.0,0,588.190075285545,10,334_dev_0,0,0,0,1,0.2,1
50.0,8,2262.1841600307025,18,50_dev_2,0,0,0,1,0.2,1
927.0,212,100.0,12,927_dev_0,0,0,0,0,0.0,0
352.0,201,5789.202275663927,17,352_dev_1,0,0,0,1,0.2,0
207.0,157,1486.4898657100211,15,207.0_new_dev,1,0,0,0,0.0,0
78.0,285,3168.9436122605375,19,78_dev_0,0,0,0,0,0.0,0
987.0,254,4248.056768851888,9,987_dev_0,0,0,0,1,0.2,1
210.0,268,3310.7945160995214,17,210.0_new_dev,1,0,0,0,0.0,0
400.0,203,774.3348669296636,17,400.0_new_dev,1,0,0,0,0.0,0
849.0,168,286.73614373732744,12,849_dev_1,0,0,0,0,0.0,0
179.0,389,661.0189714322593,8,179.0_new_dev,1,0,0,0,0.0,0
696.0,476,1528.372526515106,12,696_dev_1,0,0,0,0,0.0,0
991.0,22,5165.517308228128,14,991.0_new_dev,1,0,0,0,0.0,0
411.0,493,7271.700159470507,22,411_dev_1,0,0,0,1,0.2,0
618.0,42,2728.648188526796,7,618.0_new_dev,1,0,0,0,0.0,0
948.0,488,4131.466331795591,23,948_dev_0,0,0,0,0,0.0,0
786.0,294,4445.463825308064,17,786_dev_1,0,0,0,1,0.2,1
399.0,416,5893.3508849885575,11,399_dev_0,0,0,0,0,0.0,0
569.0,497,2813.875496776941,18,569.0_new_dev,1,0,0,0,0.0,0
191.0,493,100.0,22,191_dev_1,0,0,0,1,0.2,1
268.0,167,2718.971883874622,18,268_dev_2,0,0,0,1,0.2,1
277.0,360,4561.877854929994,15,277.0_new_dev,1,0,0,0,0.0,0
748.0,203,3921.8438372529336,13,748_dev_2,0,0,0,0,0.0,0
910.0,362,2465.312050138491,6,910_dev_2,0,0,0,0,0.0,0
112.0,132,961.2444458438576,9,112_dev_0,0,0,0,0,0.0,0
662.0,131,3987.1313757611956,19,662.0_new_dev,1,0,0,0,0.0,0
641.0,170,1303.0515319479678,13,641_dev_0,0,0,0,1,0.2,0
87.0,256,2518.309865429933,14,87_dev_2,0,0,0,1,0.2,0
978.0,248,3535.2180101213944,22,978_dev_2,0,0,0,0,0.0,0
401.0,294,1619.929065712548,3,401_dev_0,0,1,0,1,0.2,1
333.0,354,1521.8144540935098,14,333_dev_1,0,0,0,1,0.2,0
330.0,40,3325.1583837294406,16,330_dev_0,0,0,0,1,0.2,0
434.0,162,1670.5377558872615,17,434_dev_1,0,0,0,0,0.0,0
675.0,33,3497.8667442432898,12,675_dev_0,0,0,0,0,0.0,0
386.0,188,1172.0972810461546,0,386_dev_0,0,1,0,0,0.0,0
578.0,439,2840.735110346053,6,578_dev_0,0,0,0,0,0.0,0
772.0,150,1356.0583245188143,16,772_dev_0,0,0,0,0,0.0,0
876.0,165,5000.515296255799,10,876_dev_0,0,0,0,0,0.0,0
200.0,385,2712.3303881664933,16,200_dev_0,0,0,0,0,0.0,0
545.0,394,2119.027883594048,17,545_dev_2,0,0,0,1,0.2,0
775.0,388,1738.8570142089939,10,775_dev_0,0,0,0,0,0.0,0
529.0,394,6096.04030178562,13,529_dev_0,0,0,0,1,0.2,0
217.0,309,5266.55654975252,14,217_dev_0,0,0,0,0,0.0,0
848.0,442,2159.2306767834107,20,848.0_new_dev,1,0,0,0,0.0,0
613.0,78,1146.8663183109147,3,613_dev_0,0,1,0,0,0.0,0
598.0,282,2110.632033375132,10,598_dev_1,0,0,0,0,0.0,0
574.0,227,4284.585917038696,7,574_dev_2,0,0,0,1,0.2,0
207.0,170,5887.479122738344,17,207_dev_0,0,0,0,1,0.2,0
678.0,58,5264.103446272601,19,678_dev_1,0,0,0,0,0.0,0
449.0,170,1594.8620403008708,16,449_dev_0,0,0,0,1,0.2,0
445.0,164,8239.623562877045,17,445_dev_0,0,0,0,1,0.2,0
721.0,184,1067.4141300790625,11,721_dev_1,0,0,0,0,0.0,0
711.0,245,3437.22211487434,11,711.0_new_dev,1,0,0,0,0.0,0
683.0,98,3430.387551505835,18,683.0_new_dev,1,0,0,0,0.0,0
770.0,422,100.0,21,770_dev_0,0,0,0,1,0.2,0
510.0,392,6175.461444403338,16,510_dev_0,0,0,0,0,0.0,0
463.0,399,3098.64458354569,9,463_dev_0,0,0,0,1,0.2,0
745.0,402,3628.9007470890415,14,745_dev_1,0,0,0,1,0.2,0
915.0,75,4536.435255175372,13,915_dev_0,0,0,0,0,0.0,0
699.0,415,100.0,21,699.0_new_dev,1,0,0,0,0.0,0
28.0,297,5137.746095486698,15,28_dev_0,0,0,0,0,0.0,0
720.0,170,5308.935351879301,17,720.0_new_dev,1,0,0,1,0.2,0
106.0,200,4428.402100543849,15,106_dev_0,0,0,0,1,0.2,0
348.0,402,4155.226628867211,22,348_dev_0,0,0,0,1,0.2,0
125.0,437,4068.2831285828,16,125_dev_0,0,0,0,0,0.0,0
122.0,334,1092.8331776319553,11,122_dev_1,0,0,0,0,0.0,0
88.0,404,4005.913111526311,18,88.0_new_dev,1,0,0,0,0.0,0
340.0,87,4362.857055594126,20,340_dev_0,0,0,0,0,0.0,0
67.0,77,1815.667845770919,7,67.0_new_dev,1,0,0,0,0.0,0
852.0,71,1904.2593591821624,18,852_dev_0,0,0,0,1,0.2,0
285.0,198,1882.7141621668452,21,285_dev_0,0,0,0,0,0.0,0
677.0,188,2658.5331240581622,15,677_dev_2,0,0,0,0,0.0,0
72.0,354,809.9426098604955,20,72_dev_0,0,0,0,1,0.2,1
981.0,229,6310.659098650485,16,981_dev_0,0,0,0,0,0.0,0
752.0,84,337.48580861756363,17,752_dev_0,0,0,0,0,0.0,0
654.0,329,1251.6585085002582,16,654.0_new_dev,1,0,0,0,0.0,0
407.0,303,360.50388183886776,12,407_dev_1,0,0,0,0,0.0,0
389.0,442,5011.331758987889,15,389_dev_1,0,0,0,0,0.0,0
427.0,9,3009.6709761732336,10,427_dev_1,0,0,0,0,0.0,0
431.0,99,919.6610783490341,7,431_dev_0,0,0,0,0,0.0,0
734.0,401,4184.676418879953,12,734_dev_1,0,0,0,0,0.0,0
509.0,422,6247.434538128764,17,509_dev_1,0,0,0,1,0.2,0
425.0,164,4926.868371191553,7,425_dev_0,0,0,0,1,0.2,1
403.0,7,3426.365203677606,16,403_dev_1,0,0,0,0,0.0,0
749.0,470,5885.899144759325,17,749_dev_0,0,0,0,0,0.0,0
407.0,70,1071.9235090503946,9,407_dev_1,0,0,0,1,0.2,1
580.0,490,536.232969736162,12,580.0_new_dev,1,0,0,0,0.0,0
150.0,454,1962.8691588228535,3,150_dev_1,0,1,0,0,0.0,0
392.0,274,2996.82101696427,10,392_dev_0,0,0,0,1,0.2,0
267.0,70,5072.310562727164,20,267_dev_0,0,0,0,1,0.2,0
860.0,370,4786.997952774943,8,860_dev_0,0,0,0,0,0.0,0
552.0,293,3018.084485636549,19,552.0_new_dev,1,0,0,1,0.2,1
669.0,293,1787.7815069347594,15,669_dev_2,0,0,0,1,0.2,1
3.0,123,2400.894145479802,9,3_dev_0,0,0,0,0,0.0,0
661.0,201,5584.571032975476,11,661_dev_0,0,0,0,1,0.2,0
811.0,215,7321.992491053674,15,811_dev_1,0,0,0,0,0.0,0
49.0,217,2061.125701998217,13,49.0_new_dev,1,0,0,0,0.0,0
476.0,445,1104.9084011047,1,476_dev_0,0,1,0,0,0.0,0
227.0,160,3559.696972227181,1,227_dev_1,0,1,0,0,0.0,0
223.0,257,1625.3659279929511,22,223_dev_2,0,0,0,0,0.0,0
667.0,367,2850.277288817626,13,667_dev_0,0,0,0,0,0.0,0
213.0,394,708.2431449995347,19,213.0_new_dev,1,0,0,1,0.2,0
57.0,164,2081.8952808915938,7,57_dev_1,0,0,0,1,0.2,0
82.0,56,2079.7976433155804,15,82.0_new_dev,1,0,0,1,0.2,0
210.0,47,173.56463402673808,20,210_dev_0,0,0,0,0,0.0,0
521.0,441,2025.5171210105937,23,521.0_new_dev,1,0,0,1,0.2,1
495.0,451,3710.0055793391884,8,495_dev_0,0,0,0,0,0.0,0
288.0,422,3553.7334303996477,11,288_dev_0,0,0,0,1,0.2,0
322.0,456,5498.341386338163,9,322_dev_1,0,0,0,0,0.0,0
624.0,191,1220.4310113867518,13,624_dev_1,0,0,0,0,0.0,0
157.0,331,10294.338286899503,6,157_dev_0,0,0,1,0,0.1,0
809.0,139,2634.0965810877437,14,809_dev_2,0,0,0,0,0.0,0
951.0,210,100.0,18,951_dev_2,0,0,0,0,0.0,0
614.0,61,1035.790433186944,15,614_dev_0,0,0,0,0,0.0,0
467.0,198,5372.770581338805,10,467_dev_0,0,0,0,0,0.0,0
82.0,441,787.729382427686,22,82_dev_1,0,0,0,1,0.2,1
103.0,417,2971.540759590805,10,103_dev_0,0,0,0,0,0.0,0
834.0,315,491.99692090355165,8,834_dev_1,0,0,0,0,0.0,0
738.0,373,3554.8994951364652,7,738_dev_1,0,0,0,0,0.0,0
899.0,3,1458.1282602262481,16,899_dev_0,0,0,0,1,0.2,0
812.0,122,684.5809586601713,21,812_dev_0,0,0,0,0,0.0,0
550.0,298,2010.9943817137168,23,550_dev_0,0,0,0,0,0.0,0
76.0,423,5621.450465981405,14,76.0_new_dev,1,0,0,0,0.0,0
389.0,94,4071.049191393432,0,389_dev_1,0,1,0,0,0.0,0
678.0,250,7207.62218020616,17,678_dev_1,0,0,0,0,0.0,0
298.0,409,4412.886181118633,12,298.0_new_dev,1,0,0,0,0.0,0
104.0,227,4342.786507222876,17,104_dev_1,0,0,0,1,0.2,0
829.0,228,3999.858837141752,8,829_dev_0,0,0,0,0,0.0,0
754.0,5,442.5321738747216,17,754_dev_0,0,0,0,1,0.2,0
342.0,410,1516.4644897818384,9,342_dev_1,0,0,0,0,0.0,0
462.0,495,3240.4355205209426,9,462_dev_0,0,0,0,0,0.0,0
489.0,200,3745.5872270929503,15,489.0_new_dev,1,0,0,1,0.2,0
316.0,398,1630.1557772208112,17,316_dev_0,0,0,0,0,0.0,0
834.0,454,3104.4550627035815,13,834_dev_2,0,0,0,0,0.0,0
762.0,185,1308.0810846751147,14,762_dev_0,0,0,0,0,0.0,0
672.0,483,784.6815990235025,10,672.0_new_dev,1,0,0,0,0.0,0
265.0,111,100.0,21,265.0_new_dev,1,0,0,0,0.0,0
720.0,43,1445.1487054738036,19,720.0_new_dev,1,0,0,0,0.0,0
606.0,154,1526.3837632433008,23,606_dev_0,0,0,0,0,0.0,0
771.0,455,4659.962985302666,11,771.0_new_dev,1,0,0,0,0.0,0
597.0,469,1659.0468140073722,22,597_dev_0,0,0,0,0,0.0,0
139.0,200,3033.670555275766,12,139_dev_1,0,0,0,1,0.2,1
659.0,448,4054.704659983264,21,659_dev_1,0,0,0,0,0.0,0
393.0,493,5806.9289693989485,18,393_dev_0,0,0,0,1,0.2,0
120.0,217,2822.583634741145,14,120_dev_0,0,0,0,0,0.0,0
776.0,61,1840.4429562543742,12,776_dev_0,0,0,0,0,0.0,0
984.0,375,5805.332163903589,22,984.0_new_dev,1,0,0,1,0.2,0
918.0,342,1537.2994785626247,17,918_dev_2,0,0,0,0,0.0,0
872.0,403,4307.001659755905,8,872_dev_0,0,0,0,1,0.2,0
633.0,63,999.2611662128179,14,633_dev_0,0,0,0,0,0.0,0
250.0,43,1938.9228329826817,10,250_dev_0,0,0,0,0,0.0,0
736.0,437,3717.4274269996413,13,736_dev_1,0,0,0,0,0.0,0
397.0,8,2926.0556850808757,14,397_dev_1,0,0,0,1,0.2,0
199.0,184,2782.65871087747,0,199_dev_1,0,1,0,0,0.0,0
337.0,226,3102.353134964319,9,337.0_new_dev,1,0,0,0,0.0,0
329.0,290,1758.0248002147327,10,329_dev_0,0,0,0,0,0.0,0
731.0,290,2534.3108795543476,12,731_dev_0,0,0,0,0,0.0,0
574.0,27,3050.319632740009,7,574.0_new_dev,1,0,0,0,0.0,0
167.0,287,1032.285568871051,17,167_dev_1,0,0,0,0,0.0,0
539.0,483,863.9104023711699,16,539_dev_0,0,0,0,0,0.0,0
309.0,433,206.5837529800367,12,309_dev_1,0,0,0,1,0.2,0
410.0,374,2481.505456926751,17,410_dev_0,0,0,0,0,0.0,0
972.0,333,3799.981644722765,16,972_dev_2,0,0,0,0,0.0,0
581.0,429,2442.788488385078,15,581_dev_2,0,0,0,0,0.0,0
878.0,9,717.7521543561562,16,878_dev_0,0,0,0,0,0.0,0
883.0,405,1020.8080110032029,19,883.0_new_dev,1,0,0,0,0.0,0
350.0,435,2509.1245598929786,17,350_dev_2,0,0,0,0,0.0,0
396.0,16,4542.291307101941,10,396_dev_2,0,0,0,0,0.0,0
436.0,210,1830.7333520096427,2,436_dev_2,0,1,0,0,0.0,0
687.0,53,1758.1879117841577,21,687_dev_0,0,0,0,0,0.0,0
827.0,73,4682.700611861999,8,827.0_new_dev,1,0,0,1,0.2,0
462.0,161,5552.369696836649,11,462_dev_1,0,0,0,0,0.0,0
462.0,358,4769.216627467493,16,462_dev_1,0,0,0,0,0.0,0
289.0,5,4823.329821214354,18,289_dev_0,0,0,0,1,0.2,1
466.0,330,2017.2552467456208,21,466_dev_0,0,0,0,0,0.0,0
375.0,93,2937.556616303996,18,375_dev_2,0,0,0,0,0.0,0
605.0,170,2795.5953110876035,1,605_dev_1,0,1,0,1,0.2,1
980.0,137,2576.6520340526695,16,980_dev_0,0,0,0,0,0.0,0
943.0,235,6077.83522799237,11,943_dev_1,0,0,0,1,0.2,0
458.0,403,1521.3253434205112,20,458_dev_1,0,0,0,1,0.2,0
948.0,219,3318.6813293923387,18,948_dev_0,0,0,0,0,0.0,0
901.0,71,655.9099333543732,7,901.0_new_dev,1,0,0,1,0.2,1
286.0,229,4381.107271765955,23,286.0_new_dev,1,0,0,0,0.0,0
774.0,330,4569.738839965581,13,774_dev_0,0,0,0,0,0.0,0
903.0,180,3678.8479717787377,20,903.0_new_dev,1,0,0,0,0.0,0
151.0,274,2221.633125428601,19,151_dev_1,0,0,0,1,0.2,0
721.0,372,2468.0046904227165,8,721_dev_0,0,0,0,0,0.0,0
376.0,391,5499.476719269495,18,376_dev_0,0,0,0,0,0.0,0
419.0,469,4078.93852281845,7,419_dev_0,0,0,0,0,0.0,0
499.0,117,6477.471372591581,17,499_dev_0,0,0,0,0,0.0,0
2.0,84,5552.4735981412305,12,2_dev_2,0,0,0,0,0.0,0
241.0,56,7640.861757191125,2,241_dev_0,0,1,0,1,0.2,0
688.0,231,4738.944977656705,15,688_dev_0,0,0,0,0,0.0,0
136.0,256,2859.484494270223,21,136_dev_0,0,0,0,1,0.2,1
145.0,302,1218.6005418757659,2,145_dev_0,0,1,0,0,0.0,0
628.0,314,698.540951169367,19,628_dev_0,0,0,0,0,0.0,0
549.0,473,9766.295513551237,12,549_dev_0,0,0,1,0,0.1,0
548.0,53,2172.379188517169,8,548_dev_0,0,0,0,0,0.0,0
211.0,231,5959.293186119286,16,211_dev_1,0,0,0,0,0.0,0
604.0,131,1275.8799989321883,14,604.0_new_dev,1,0,0,0,0.0,0
32.0,380,923.0090778261829,8,32_dev_0,0,0,0,0,0.0,0
7.0,136,6502.339351008522,11,7_dev_0,0,0,0,0,0.0,0
510.0,295,2985.163367031381,16,510_dev_0,0,0,0,1,0.2,0
990.0,211,3464.5246698304413,10,990_dev_0,0,0,0,0,0.0,0
451.0,435,6023.897840138836,14,451_dev_0,0,0,0,0,0.0,0
279.0,216,3518.595725779873,19,279_dev_0,0,0,0,1,0.2,0
718.0,495,2811.7249584818137,1,718.0_new_dev,1,1,0,0,0.3,0
722.0,28,767.141488615177,9,722_dev_0,0,0,0,0,0.0,0
990.0,268,7372.542480945596,13,990_dev_0,0,0,0,0,0.0,0
248.0,373,5094.8957783282785,19,248.0_new_dev,1,0,0,0,0.0,0
598.0,282,1124.4046683517395,9,598_dev_0,0,0,0,0,0.0,0
724.0,389,4490.325525901389,8,724_dev_0,0,0,0,0,0.0,0
214.0,452,3937.8083572590467,14,214_dev_0,0,0,0,0,0.0,0
875.0,444,1122.070807376804,7,875_dev_0,0,0,0,0,0.0,0
986.0,407,5722.163423235339,13,986_dev_2,0,0,0,0,0.0,0
451.0,202,3387.8136505918615,12,451_dev_0,0,0,0,0,0.0,0
398.0,414,4970.240838878642,16,398_dev_1,0,0,0,1,0.2,0
193.0,200,3177.188876240916,11,193_dev_0,0,0,0,1,0.2,0
781.0,280,934.1366951543005,15,781.0_new_dev,1,0,0,0,0.0,0
65.0,458,2348.475237848388,10,65.0_new_dev,1,0,0,0,0.0,0
615.0,236,6589.687723306076,8,615_dev_0,0,0,0,0,0.0,0
714.0,208,2753.980176606808,16,714.0_new_dev,1,0,0,0,0.0,0
894.0,288,1926.061591599818,17,894_dev_0,0,0,0,0,0.0,0
935.0,460,1305.8224628366215,6,935_dev_0,0,0,0,0,0.0,0
403.0,81,2892.9128800705735,17,403_dev_1,0,0,0,0,0.0,0
323.0,61,3031.1186222408055,16,323_dev_0,0,0,0,0,0.0,0
254.0,49,1526.2370218466945,18,254_dev_1,0,0,0,0,0.0,0
965.0,216,5015.822225655875,12,965.0_new_dev,1,0,1,1,0.7000000000000001,1
558.0,414,6971.99468001545,23,558_dev_0,0,0,0,1,0.2,0
159.0,235,8338.18838945948,9,159_dev_0,0,0,0,1,0.2,1
979.0,339,3033.4956116670933,18,979_dev_0,0,0,0,0,0.0,0
228.0,152,3281.5493769742798,12,228_dev_0,0,0,0,1,0.2,0
761.0,193,3150.015960538043,18,761_dev_0,0,0,0,0,0.0,0
548.0,426,5672.368001109538,7,548_dev_0,0,0,0,0,0.0,0
8.0,40,2440.527707702281,12,8_dev_0,0,0,0,1,0.2,0
948.0,247,8247.515613023925,19,948_dev_0,0,0,0,0,0.0,0
805.0,71,2929.443036265512,9,805_dev_0,0,0,0,1,0.2,0
534.0,495,7165.818351027085,11,534_dev_1,0,0,0,0,0.0,0
457.0,44,4942.8752081137145,22,457_dev_0,0,0,0,1,0.2,0
381.0,15,1616.0595699291684,11,381_dev_1,0,0,0,0,0.0,0
410.0,152,2616.830693275606,11,410_dev_0,0,0,0,1,0.2,0
190.0,375,2773.483229343897,7,190_dev_1,0,0,0,1,0.2,0
136.0,394,1904.2518079465797,15,136_dev_0,0,0,0,1,0.2,0
549.0,329,3391.1933438398946,18,549_dev_0,0,0,0,0,0.0,0
427.0,15,4550.210801560345,11,427.0_new_dev,1,0,0,0,0.0,0
40.0,286,1286.4779732917566,4,40_dev_0,0,1,0,0,0.0,0
98.0,460,1798.8287194941718,22,98_dev_0,0,0,0,0,0.0,0
494.0,498,1798.5920556218407,13,494_dev_0,0,0,0,0,0.0,0
485.0,469,2062.4004138811965,7,485_dev_0,0,0,0,0,0.0,0
843.0,148,5205.479271742207,10,843_dev_1,0,0,0,0,0.0,0
348.0,419,3104.994410119223,22,348_dev_0,0,0,0,0,0.0,0
429.0,309,1727.2259331627442,20,429_dev_1,0,0,0,0,0.0,0
84.0,394,2640.698976959011,3,84_dev_0,0,1,0,1,0.2,0
905.0,492,3256.721078661948,14,905_dev_0,0,0,0,0,0.0,0
343.0,35,5914.779063597487,9,343_dev_1,0,0,1,0,0.1,0
800.0,405,4114.8555326682135,20,800_dev_0,0,0,0,0,0.0,0
981.0,29,7249.579246103216,18,981.0_new_dev,1,0,0,0,0.0,0
446.0,483,9946.66989088973,11,446_dev_0,0,0,0,0,0.0,0
639.0,383,3004.6641920635498,10,639_dev_1,0,0,0,1,0.2,0
236.0,394,2857.820530484917,23,236_dev_1,0,0,0,1,0.2,0
465.0,211,4260.707599145546,10,465_dev_0,0,0,0,0,0.0,0
58.0,107,1304.6862032634629,8,58_dev_0,0,0,0,0,0.0,0
10.0,323,738.843573839798,20,10_dev_0,0,0,0,1,0.2,0
890.0,321,6603.802620962744,14,890_dev_0,0,0,0,0,0.0,0
839.0,183,6679.365805635295,18,839_dev_0,0,0,0,0,0.0,0
647.0,217,1844.509109861556,16,647_dev_0,0,0,0,0,0.0,0
635.0,174,4811.339714678556,16,635_dev_2,0,0,0,0,0.0,0
766.0,130,306.0675460738021,1,766_dev_1,0,1,0,0,0.0,0
780.0,131,7370.827376992243,13,780.0_new_dev,1,0,0,0,0.0,0
577.0,354,10084.965292596182,11,577_dev_1,0,0,0,1,0.2,0
979.0,314,100.0,19,979_dev_0,0,0,0,0,0.0,0
357.0,95,2799.7170025131436,11,357_dev_0,0,0,0,0,0.0,0
614.0,256,5448.0877906220185,22,614.0_new_dev,1,0,0,1,0.2,0
748.0,181,2626.372903747041,16,748_dev_1,0,0,0,0,0.0,0
149.0,105,2920.167801945435,0,149_dev_1,0,1,0,0,0.0,0
194.0,434,1832.0907092357008,9,194_dev_0,0,0,0,0,0.0,0
159.0,34,1576.2357755143944,11,159_dev_0,0,0,0,1,0.2,1
160.0,114,3462.162784061987,11,160_dev_0,0,0,0,0,0.0,0
359.0,262,1204.7460001673135,17,359_dev_1,0,0,0,0,0.0,0
538.0,422,3211.028617559862,21,538_dev_0,0,0,0,1,0.2,0
