user_id,receiver_id,amount,hour,device_id,new_device,night_tx,high_amount,fraud_receiver,fraud_prob,is_fraud,network_cluster_size,receiver_risk_score
32.0,422,2473.082760453524,14,32_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.2430379746835443
442.0,5,4252.301510158315,9,442_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.23054755043227665
152.0,73,1717.4743558011676,17,152_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.24705882352941178
831.0,402,4114.839204513063,13,831_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.20207253886010362
701.0,384,100.0,23,701_dev_0,0,0,0,0,0.0,0,1.0,0.0
368.0,327,940.835700742446,11,368_dev_0,0,0,0,0,0.0,0,1.0,0.02631578947368421
967.0,268,2704.8534543384776,12,967_dev_0,0,0,0,0,0.0,0,1.0,0.0
579.0,180,3618.125314421423,10,579_dev_0,0,0,0,0,0.0,0,1.0,0.0196078431372549
484.0,206,3075.20443423405,21,484_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.25067385444743934
713.0,470,2314.398040562032,11,713_dev_0,0,0,0,0,0.0,0,1.0,0.02
52.0,394,6168.663795403182,3,52_dev_2,0,1,0,1,0.2,0,0.000689655172413793,0.2481012658227848
244.0,177,1432.5785722859837,15,244_dev_0,0,0,0,0,0.0,0,1.0,0.0
567.0,448,2463.0383372925944,9,567_dev_0,0,0,0,0,0.0,0,1.0,0.0
653.0,202,1398.3579707212857,0,653_dev_0,0,1,0,0,0.0,0,1.0,0.0
79.0,197,1005.5641039701692,11,79_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.2096317280453258
292.0,433,2863.4190456420392,15,292_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.20833333333333334
773.0,52,2943.5829680685856,7,773_dev_0,0,0,0,0,0.0,0,1.0,0.0
795.0,44,9893.905113874953,16,795.0_new_dev,1,0,1,1,0.7000000000000001,0,0.000689655172413793,0.18994413407821228
394.0,367,338.65579545061155,11,394_dev_2,0,0,0,0,0.0,0,1.0,0.0
260.0,164,209.88431532058303,11,260.0_new_dev,1,0,0,1,0.2,0,0.000689655172413793,0.19667590027700832
515.0,152,909.0757514132016,16,515_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.22254335260115607
815.0,26,4200.541159206212,12,815_dev_0,0,0,0,0,0.0,0,1.0,0.0
750.0,310,1325.181538098913,23,750_dev_1,0,0,0,0,0.0,0,1.0,0.0
123.0,441,973.3091729391828,0,123.0_new_dev,1,1,0,1,0.5,1,0.000689655172413793,0.20498614958448755
2.0,0,5896.556012678385,14,2_dev_2,0,0,0,1,0.2,0,0.000689655172413793,0.22641509433962265
741.0,227,2840.049331445379,20,741_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.185378590078329
888.0,50,100.0,6,888_dev_2,0,0,0,0,0.0,0,1.0,0.0
421.0,373,3914.776664745616,8,421_dev_1,0,0,0,0,0.0,0,1.0,0.0
187.0,352,2707.950598164599,19,187_dev_0,0,0,0,0,0.0,0,1.0,0.0
690.0,164,2894.327089510002,20,690_dev_1,0,0,0,1,0.2,1,0.000689655172413793,0.19667590027700832
367.0,130,8052.529524108224,13,367_dev_1,0,0,0,0,0.0,0,1.0,0.013513513513513514
745.0,394,100.0,8,745_dev_1,0,0,0,1,0.2,1,0.000689655172413793,0.2481012658227848
493.0,304,3156.816551824945,20,493_dev_0,0,0,0,0,0.0,0,1.0,0.0
320.0,44,5782.4750681932,20,320_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.18994413407821228
845.0,187,1650.058844384963,22,845_dev_1,0,0,0,0,0.0,0,1.0,0.0
205.0,67,1962.0997250487928,8,205_dev_0,0,0,0,0,0.0,0,1.0,0.0
839.0,406,4130.47071299868,16,839_dev_1,0,0,0,0,0.0,0,1.0,0.0
697.0,256,2679.212326081305,15,697_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.23770491803278687
627.0,261,2929.052799274629,14,627_dev_0,0,0,0,0,0.0,0,1.0,0.0
561.0,321,1531.4634527760318,19,561_dev_0,0,0,0,0,0.0,0,1.0,0.0
607.0,89,2136.9744312273187,20,607_dev_2,0,0,0,0,0.0,0,1.0,0.0
43.0,50,5749.373710385004,15,43.0_new_dev,1,0,0,0,0.0,0,1.0,0.0
901.0,183,1176.8308068761207,12,901.0_new_dev,1,0,0,0,0.0,0,1.0,0.0
670.0,260,1944.2204673103624,15,670.0_new_dev,1,0,0,1,0.2,0,0.000689655172413793,0.20789473684210527
677.0,221,3232.2571821222627,16,677_dev_2,0,0,0,0,0.0,0,1.0,0.01639344262295082
186.0,237,3825.230118010328,19,186.0_new_dev,1,0,0,0,0.0,0,1.0,0.0
589.0,172,100.0,6,589_dev_0,0,0,0,0,0.0,0,1.0,0.0
660.0,10,3704.184262707303,12,660_dev_0,0,0,0,0,0.0,0,1.0,0.0
109.0,40,1084.5576597415534,14,109_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.2682926829268293
824.0,302,4195.961752103847,12,824_dev_2,0,0,0,0,0.0,0,1.0,0.02702702702702703
54.0,135,2558.8621850080604,16,54_dev_0,0,0,0,0,0.0,0,1.0,0.0
99.0,365,2023.06733642018,3,99_dev_0,0,1,0,0,0.0,0,1.0,0.011904761904761904
580.0,29,2211.980347143604,1,580_dev_0,0,1,0,0,0.0,0,1.0,0.0125
470.0,89,1085.8283541624685,16,470_dev_1,0,0,0,0,0.0,0,1.0,0.0
563.0,216,1673.1439247526168,17,563_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.18427518427518427
203.0,51,7130.001767349469,18,203_dev_0,0,0,0,0,0.0,0,1.0,0.0
984.0,217,4774.5720560408645,16,984.0_new_dev,1,0,0,0,0.0,0,1.0,0.010752688172043012
108.0,40,2448.574146457378,19,108_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.2682926829268293
946.0,305,409.1971020921399,16,946_dev_0,0,0,0,0,0.0,0,1.0,0.0
106.0,366,3503.116330943847,16,106_dev_1,0,0,0,0,0.0,0,1.0,0.0
786.0,156,6677.348407069137,11,786_dev_1,0,0,0,0,0.0,0,1.0,0.0
351.0,428,3996.281678548529,14,351_dev_0,0,0,0,0,0.0,0,1.0,0.0
104.0,324,5411.0150612349,21,104_dev_0,0,0,0,0,0.0,0,1.0,0.011764705882352941
551.0,290,810.1392102533746,18,551_dev_0,0,0,0,0,0.0,0,1.0,0.0
17.0,237,3261.432918848327,15,17_dev_1,0,0,0,0,0.0,0,1.0,0.0
612.0,274,4841.4420058246005,2,612_dev_1,0,1,0,1,0.2,0,0.000689655172413793,0.2622549019607843
315.0,256,2134.5049873409416,15,315_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.23770491803278687
703.0,216,1881.6990823318129,12,703_dev_2,0,0,0,1,0.2,0,0.000689655172413793,0.18427518427518427
220.0,258,3520.150151032125,19,220_dev_1,0,0,0,0,0.0,0,1.0,0.010752688172043012
694.0,256,1023.3588502544052,8,694_dev_0,0,0,0,1,0.2,1,0.000689655172413793,0.23770491803278687
656.0,387,1981.0960814049931,16,656_dev_0,0,0,0,0,0.0,0,1.0,0.0
310.0,456,2131.635782733109,21,310.0_new_dev,1,0,0,0,0.0,0,1.0,0.0
894.0,324,2609.7221560204025,11,894_dev_0,0,0,0,0,0.0,0,1.0,0.011764705882352941
885.0,103,1946.44816618345,15,885_dev_0,0,0,0,0,0.0,0,1.0,0.0
475.0,175,6686.520732703521,14,475_dev_2,0,0,0,0,0.0,0,1.0,0.0
81.0,178,2400.537409512835,7,81_dev_0,0,0,0,0,0.0,0,1.0,0.0
785.0,350,9683.88147991127,11,785_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.18703241895261846
950.0,89,2045.3145690149945,17,950_dev_0,0,0,0,0,0.0,0,1.0,0.0
625.0,289,2239.029518348866,23,625_dev_1,0,0,0,0,0.0,0,1.0,0.012987012987012988
424.0,251,1203.709938379923,22,424_dev_1,0,0,0,0,0.0,0,1.0,0.023809523809523808
869.0,436,5004.92446015863,18,869_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.2190721649484536
414.0,471,6591.096027880321,16,414_dev_1,0,0,0,0,0.0,0,1.0,0.02
674.0,326,572.3263137067047,8,674_dev_1,0,0,0,0,0.0,0,1.0,0.016129032258064516
608.0,350,2453.9233830278945,8,608_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.18703241895261846
265.0,258,6993.412488204979,18,265_dev_0,0,0,0,0,0.0,0,1.0,0.010752688172043012
306.0,282,3888.586395903057,13,306_dev_0,0,0,0,0,0.0,0,1.0,0.0
567.0,199,5418.362310239605,8,567_dev_0,0,0,1,0,0.1,0,1.0,0.013157894736842105
553.0,314,1731.4317541135351,18,553_dev_0,0,0,0,0,0.0,0,1.0,0.0
859.0,105,1284.4028412776895,9,859_dev_2,0,0,0,0,0.0,0,1.0,0.0
242.0,288,4128.017204407738,10,242_dev_0,0,0,0,0,0.0,0,1.0,0.015625
588.0,409,2433.556592150558,6,588_dev_0,0,0,0,0,0.0,0,1.0,0.0
442.0,296,154.4785171337594,5,442_dev_0,0,1,0,0,0.0,0,1.0,0.0
576.0,453,688.2522491425893,15,576_dev_0,0,0,0,0,0.0,0,1.0,0.0
207.0,159,3700.170612957831,15,207_dev_0,0,0,0,0,0.0,0,1.0,0.0
383.0,97,2474.186225856088,15,383_dev_0,0,0,0,0,0.0,0,1.0,0.0
12.0,302,4988.164046430644,13,12_dev_0,0,0,0,0,0.0,0,1.0,0.02702702702702703
376.0,138,445.5433379216006,17,376_dev_0,0,0,0,0,0.0,0,1.0,0.0
53.0,254,4078.635994094777,18,53_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.1962864721485411
94.0,399,4621.712813065031,13,94_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.20448877805486285
889.0,395,619.8274033900059,11,889_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.25
559.0,149,7205.318776909058,22,559_dev_0,0,0,1,0,0.1,0,1.0,0.0
508.0,203,4133.281338562779,9,508_dev_1,0,0,0,0,0.0,0,1.0,0.0
192.0,175,418.3114268217614,5,192_dev_2,0,1,0,0,0.0,0,1.0,0.0
728.0,350,3693.111638863575,14,728_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.18703241895261846
349.0,116,4474.621284196015,11,349_dev_0,0,0,0,0,0.0,0,1.0,0.0
325.0,189,2560.627155679385,12,325_dev_0,0,0,0,0,0.0,0,1.0,0.0
52.0,360,4249.368635332484,9,52_dev_1,0,0,0,0,0.0,0,1.0,0.0
826.0,206,100.0,11,826_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.25067385444743934
640.0,309,748.0018469711447,16,640.0_new_dev,1,0,0,0,0.0,0,1.0,0.0
11.0,338,6373.707244237161,5,11.0_new_dev,1,1,0,0,0.3,0,1.0,0.01282051282051282
157.0,221,5976.559138423302,8,157_dev_0,0,0,0,0,0.0,0,1.0,0.01639344262295082
261.0,238,3804.975471221624,15,261_dev_0,0,0,0,0,0.0,0,1.0,0.0
281.0,256,1233.4009957577646,17,281_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.23770491803278687
290.0,61,176.38683384881404,11,290_dev_1,0,0,0,0,0.0,0,1.0,0.010638297872340425
92.0,227,1791.906353714171,13,92_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.185378590078329
627.0,279,2580.396663268982,9,627_dev_0,0,0,0,0,0.0,0,1.0,0.0
202.0,227,1729.8842413338634,7,202_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.185378590078329
985.0,148,3876.5604029344113,16,985_dev_0,0,0,0,0,0.0,0,1.0,0.0
877.0,57,5872.997027025031,17,877_dev_0,0,0,0,0,0.0,0,1.0,0.0
268.0,169,2987.646761288568,14,268_dev_1,0,0,0,0,0.0,0,1.0,0.0
648.0,160,8197.485140013992,4,648_dev_0,0,1,0,0,0.0,0,1.0,0.0
830.0,100,2021.5911170708416,23,830_dev_0,0,0,0,0,0.0,0,1.0,0.0
840.0,406,485.8972084458136,12,840_dev_0,0,0,0,0,0.0,0,1.0,0.0
742.0,8,8687.156734070199,23,742_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.22969187675070027
714.0,28,1314.296271935665,0,714_dev_0,0,1,0,0,0.0,0,1.0,0.0
17.0,294,2320.5793508217757,13,17_dev_1,0,0,0,1,0.2,1,0.000689655172413793,0.23218997361477572
682.0,0,1783.3295058063609,19,682_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.22641509433962265
743.0,360,3989.7599182949134,14,743_dev_2,0,0,0,0,0.0,0,1.0,0.0
711.0,0,3032.8020783890643,8,711_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.22641509433962265
967.0,55,1306.3902673427085,16,967_dev_0,0,0,0,0,0.0,0,1.0,0.011764705882352941
931.0,447,4663.448149622186,9,931_dev_1,0,0,0,0,0.0,0,1.0,0.0
15.0,276,1341.8726943394045,18,15_dev_0,0,0,0,0,0.0,0,1.0,0.0
548.0,281,1807.0262274993731,7,548_dev_0,0,0,0,0,0.0,0,1.0,0.0
628.0,306,1174.0635285665187,16,628.0_new_dev,1,0,0,0,0.0,0,1.0,0.03333333333333333
406.0,82,2096.092757713917,19,406.0_new_dev,1,0,0,0,0.0,0,1.0,0.0
455.0,171,4453.502284566446,9,455.0_new_dev,1,0,0,0,0.0,0,1.0,0.0
480.0,40,3360.9793019751933,19,480.0_new_dev,1,0,0,1,0.2,0,0.000689655172413793,0.2682926829268293
367.0,70,3477.0932327663736,12,367_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.21481481481481482
79.0,379,444.59128700972576,11,79_dev_2,0,0,0,0,0.0,0,1.0,0.0
228.0,86,5598.694336344672,12,228_dev_0,0,0,0,0,0.0,0,1.0,0.0
49.0,353,3352.17155411725,9,49_dev_1,0,0,0,0,0.0,0,1.0,0.0
416.0,143,1353.4888548352983,18,416_dev_0,0,0,0,0,0.0,0,1.0,0.0
526.0,142,4529.99563355617,11,526_dev_1,0,0,0,0,0.0,0,1.0,0.0
577.0,40,100.0,10,577_dev_1,0,0,0,1,0.2,1,0.000689655172413793,0.2682926829268293
178.0,436,4776.7192520329245,14,178_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.2190721649484536
343.0,58,1789.098529696873,9,343_dev_1,0,0,0,0,0.0,0,1.0,0.012987012987012988
734.0,464,1259.1650899699848,13,734_dev_2,0,0,0,0,0.0,0,1.0,0.0
741.0,338,2034.9520680607889,22,741.0_new_dev,1,0,0,0,0.0,0,1.0,0.01282051282051282
305.0,338,5220.220673186152,7,305.0_new_dev,1,0,0,0,0.0,0,1.0,0.01282051282051282
797.0,5,5322.356002586688,18,797.0_new_dev,1,0,0,1,0.2,0,0.000689655172413793,0.23054755043227665
630.0,152,3021.3026193235105,19,630_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.22254335260115607
271.0,62,3853.237632577917,10,271.0_new_dev,1,0,0,0,0.0,0,1.0,0.0
41.0,354,1888.38786811614,19,41_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.21899736147757257
230.0,73,4879.402629750999,19,230_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.24705882352941178
953.0,251,7004.092581737854,8,953_dev_0,0,0,0,0,0.0,0,1.0,0.023809523809523808
138.0,498,100.0,23,138_dev_2,0,0,0,0,0.0,0,1.0,0.0
249.0,279,6731.446778558671,4,249_dev_0,0,1,0,0,0.0,0,1.0,0.0
978.0,275,1768.7778184907295,23,978_dev_1,0,0,0,0,0.0,0,1.0,0.0
5.0,260,2259.1480397749137,18,5_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.20789473684210527
673.0,16,207.8345890844662,10,673_dev_0,0,0,0,0,0.0,0,1.0,0.0
22.0,471,3409.1302902731327,13,22_dev_0,0,0,0,0,0.0,0,1.0,0.02
993.0,48,1888.4301985404843,12,993_dev_0,0,0,0,0,0.0,0,1.0,0.0
980.0,93,2037.614925366695,16,980.0_new_dev,1,0,0,0,0.0,0,1.0,0.012658227848101266
45.0,490,4698.310576201758,12,45_dev_2,0,0,0,0,0.0,0,1.0,0.012345679012345678
769.0,441,5881.227864184519,20,769_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.20498614958448755
10.0,171,826.0179273582003,13,10_dev_1,0,0,0,0,0.0,0,1.0,0.0
125.0,351,366.94461588937975,19,125_dev_1,0,0,0,0,0.0,0,1.0,0.0
790.0,55,843.3730712213057,3,790_dev_0,0,1,0,0,0.0,0,1.0,0.011764705882352941
1.0,295,3820.595026908946,20,1_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.21994884910485935
883.0,320,2394.416437171266,14,883_dev_0,0,0,0,0,0.0,0,1.0,0.0
181.0,325,800.3839208429895,7,181_dev_1,0,0,0,0,0.0,0,1.0,0.0
780.0,9,5188.17375529063,11,780_dev_0,0,0,0,0,0.0,0,1.0,0.022727272727272728
239.0,323,2167.051900833689,10,239_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.17647058823529413
228.0,354,4371.227550158363,14,228_dev_1,0,0,0,1,0.2,1,0.000689655172413793,0.21899736147757257
225.0,411,2002.7061015875995,9,225_dev_1,0,0,0,0,0.0,0,1.0,0.013513513513513514
534.0,33,7458.502546704833,7,534_dev_1,0,0,0,0,0.0,0,1.0,0.012048192771084338
421.0,287,6659.073324757776,13,421.0_new_dev,1,0,0,0,0.0,0,1.0,0.0
711.0,349,1194.0196036618931,9,711_dev_1,0,0,0,0,0.0,0,1.0,0.0
751.0,144,4979.269861309373,11,751_dev_1,0,0,0,0,0.0,0,1.0,0.0
91.0,361,5293.468807101187,22,91_dev_0,0,0,0,0,0.0,0,1.0,0.04285714285714286
610.0,152,1347.331546554216,14,610_dev_2,0,0,0,1,0.2,1,0.000689655172413793,0.22254335260115607
78.0,254,2489.5467222663865,21,78_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.1962864721485411
559.0,381,4963.537915878848,18,559_dev_0,0,0,0,0,0.0,0,1.0,0.012987012987012988
461.0,164,4008.166350031564,14,461_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.19667590027700832
149.0,71,1459.8050755629754,0,149_dev_1,0,1,0,1,0.2,0,0.000689655172413793,0.2074468085106383
392.0,25,1897.6221846656397,12,392_dev_0,0,0,0,0,0.0,0,1.0,0.0
61.0,356,3561.036242992808,21,61_dev_0,0,0,0,0,0.0,0,1.0,0.0
449.0,34,275.2422012465533,22,449_dev_0,0,0,0,1,0.2,1,0.000689655172413793,0.21293800539083557
749.0,404,3535.041609653018,19,749_dev_0,0,0,0,0,0.0,0,1.0,0.014705882352941176
346.0,277,5763.771544919989,20,346_dev_2,0,0,0,0,0.0,0,1.0,0.010638297872340425
706.0,291,100.0,13,706_dev_0,0,0,0,0,0.0,0,1.0,0.0
723.0,276,2219.4546333993912,18,723_dev_0,0,0,0,0,0.0,0,1.0,0.0
503.0,82,2536.557706127062,14,503_dev_2,0,0,0,0,0.0,0,1.0,0.0
916.0,70,1956.4343307257648,5,916.0_new_dev,1,1,0,1,0.5,0,0.000689655172413793,0.21481481481481482
964.0,403,1971.8645779163612,14,964_dev_0,0,0,0,1,0.2,1,0.000689655172413793,0.2556179775280899
388.0,0,6371.983226328709,16,388_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.22641509433962265
329.0,11,3503.6147129651617,11,329_dev_0,0,0,0,0,0.0,0,1.0,0.0
178.0,256,5723.379181899258,12,178_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.23770491803278687
762.0,85,1838.076450504028,15,762_dev_0,0,0,0,0,0.0,0,1.0,0.0
294.0,256,1284.1569247618131,0,294.0_new_dev,1,1,0,1,0.5,0,0.000689655172413793,0.23770491803278687
11.0,338,7762.850162030267,15,11_dev_1,0,0,0,0,0.0,0,1.0,0.01282051282051282
394.0,192,3201.7158835938226,13,394_dev_1,0,0,0,0,0.0,0,1.0,0.0
764.0,40,820.6940513172447,7,764_dev_0,0,0,0,1,0.2,1,0.000689655172413793,0.2682926829268293
705.0,213,1938.264436550948,16,705_dev_0,0,0,0,0,0.0,0,1.0,0.0
395.0,274,9112.71345729104,8,395_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.2622549019607843
143.0,418,2788.982423757485,12,143_dev_0,0,0,0,0,0.0,0,1.0,0.0
256.0,227,4144.88829861279,18,256_dev_1,0,0,0,1,0.2,1,0.000689655172413793,0.185378590078329
34.0,71,7761.721294556764,9,34.0_new_dev,1,0,0,1,0.2,1,0.000689655172413793,0.2074468085106383
658.0,438,100.0,4,658_dev_1,0,1,0,0,0.0,0,1.0,0.034482758620689655
974.0,295,828.1043383036872,15,974_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.21994884910485935
782.0,17,2592.6282496182357,12,782_dev_1,0,0,0,0,0.0,0,1.0,0.0
724.0,72,2514.9425957006188,13,724.0_new_dev,1,0,0,0,0.0,0,1.0,0.0
868.0,0,3782.423591542062,17,868.0_new_dev,1,0,0,1,0.2,0,0.000689655172413793,0.22641509433962265
916.0,446,2021.9116175245156,6,916_dev_0,0,0,0,0,0.0,0,1.0,0.0
558.0,81,3933.615775346398,18,558_dev_1,0,0,0,0,0.0,0,1.0,0.0
96.0,147,2889.7592690043093,22,96_dev_2,0,0,0,0,0.0,0,1.0,0.012658227848101266
785.0,242,4075.015456827612,18,785_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.18507462686567164
578.0,22,1461.3984500337097,7,578_dev_0,0,0,0,0,0.0,0,1.0,0.014925373134328358
330.0,62,1751.523247134894,14,330_dev_0,0,0,0,0,0.0,0,1.0,0.0
466.0,154,2962.438430974344,18,466_dev_0,0,0,0,0,0.0,0,1.0,0.0
789.0,139,5456.670407764875,16,789_dev_1,0,0,0,0,0.0,0,1.0,0.0
514.0,0,445.2290118163036,10,514.0_new_dev,1,0,0,1,0.2,0,0.000689655172413793,0.22641509433962265
652.0,44,5382.488487263428,12,652_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.18994413407821228
338.0,73,2985.178881881923,12,338.0_new_dev,1,0,0,1,0.2,1,0.000689655172413793,0.24705882352941178
884.0,241,4967.456600157058,15,884_dev_1,0,0,0,0,0.0,0,1.0,0.0
395.0,367,6232.269367304168,6,395.0_new_dev,1,0,0,0,0.0,0,1.0,0.0
288.0,257,2170.537579583798,9,288_dev_0,0,0,0,0,0.0,0,1.0,0.0
152.0,324,2157.955488383721,18,152_dev_2,0,0,0,0,0.0,0,1.0,0.011764705882352941
118.0,184,6651.270608578736,21,118_dev_2,0,0,0,0,0.0,0,1.0,0.0
728.0,46,496.939754405221,14,728_dev_0,0,0,0,0,0.0,0,1.0,0.0
880.0,188,703.1239187751285,17,880_dev_0,0,0,0,0,0.0,0,1.0,0.0
183.0,413,3550.897543001002,19,183.0_new_dev,1,0,0,0,0.0,0,1.0,0.014285714285714285
462.0,34,4214.186458652829,12,462_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.21293800539083557
83.0,308,597.2031023282805,9,83_dev_0,0,0,0,0,0.0,0,1.0,0.0
940.0,370,1632.0022201739596,17,940_dev_1,0,0,0,0,0.0,0,1.0,0.0
51.0,102,6072.991548767038,16,51_dev_0,0,0,0,0,0.0,0,1.0,0.0
511.0,470,1108.134720011558,0,511_dev_0,0,1,0,0,0.0,0,1.0,0.02
765.0,433,5652.738756477036,2,765_dev_0,0,1,0,1,0.2,0,0.000689655172413793,0.20833333333333334
225.0,139,2438.882244649916,6,225.0_new_dev,1,0,0,0,0.0,0,1.0,0.0
82.0,299,3066.4921140862966,20,82_dev_0,0,0,0,0,0.0,0,1.0,0.0
331.0,222,3503.554142418981,8,331.0_new_dev,1,0,0,0,0.0,0,1.0,0.0196078431372549
547.0,356,5761.91519422445,15,547.0_new_dev,1,0,0,0,0.0,0,1.0,0.0
585.0,496,181.0275847850949,15,585.0_new_dev,1,0,0,0,0.0,0,1.0,0.0
598.0,274,2300.0508006858554,17,598_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.2622549019607843
634.0,395,2936.0705410099754,9,634_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.25
543.0,338,2201.5683644452893,12,543_dev_0,0,0,0,0,0.0,0,1.0,0.01282051282051282
217.0,300,3878.801549086979,16,217_dev_1,0,0,0,0,0.0,0,1.0,0.0
347.0,197,1987.2881429484544,13,347_dev_1,0,0,0,1,0.2,1,0.000689655172413793,0.2096317280453258
258.0,71,3627.2727809464654,14,258_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.2074468085106383
328.0,200,4692.83655651292,11,328_dev_1,0,0,0,1,0.2,1,0.000689655172413793,0.22727272727272727
153.0,334,1184.8501385596344,6,153_dev_0,0,0,0,0,0.0,0,1.0,0.0
379.0,296,1711.385521828108,18,379_dev_0,0,0,0,0,0.0,0,1.0,0.0
371.0,291,1271.3940941383585,14,371_dev_1,0,0,0,0,0.0,0,1.0,0.0
745.0,34,2495.408610772056,12,745_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.21293800539083557
736.0,40,4671.4178936249855,21,736_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.2682926829268293
469.0,436,7905.377518724206,19,469_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.2190721649484536
32.0,274,1748.2918309420647,12,32.0_new_dev,1,0,0,1,0.2,1,0.000689655172413793,0.2622549019607843
989.0,327,6246.789078968643,6,989_dev_0,0,0,0,0,0.0,0,1.0,0.02631578947368421
376.0,17,4542.623519844794,12,376_dev_2,0,0,0,0,0.0,0,1.0,0.0
16.0,20,100.0,1,16_dev_1,0,1,0,0,0.0,0,1.0,0.0
370.0,244,1900.4557693031009,23,370_dev_2,0,0,0,0,0.0,0,1.0,0.015625
667.0,433,1173.4224299458524,11,667_dev_1,0,0,0,1,0.2,0,0.000689655172413793,0.20833333333333334
209.0,269,1589.920908595973,10,209.0_new_dev,1,0,0,0,0.0,0,1.0,0.0
588.0,223,1693.7711916288397,9,588_dev_0,0,0,0,0,0.0,0,1.0,0.012345679012345678
561.0,433,1183.741744868401,12,561.0_new_dev,1,0,0,1,0.2,0,0.000689655172413793,0.20833333333333334
531.0,228,7144.577239202388,16,531_dev_0,0,0,0,0,0.0,0,1.0,0.0
233.0,206,3959.101588945468,9,233_dev_1,0,0,0,1,0.2,1,0.000689655172413793,0.25067385444743934
688.0,293,1281.807316001331,22,688.0_new_dev,1,0,0,1,0.2,0,0.000689655172413793,0.21238938053097345
519.0,279,3005.391970586384,17,519_dev_1,0,0,0,0,0.0,0,1.0,0.0
797.0,210,562.6070278595425,19,797_dev_1,0,0,0,0,0.0,0,1.0,0.0
7.0,384,4800.05290031917,19,7_dev_1,0,0,0,0,0.0,0,1.0,0.0
752.0,200,1921.878428905247,10,752_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.22727272727272727
43.0,190,3479.2693679392987,14,43_dev_0,0,0,0,0,0.0,0,1.0,0.014285714285714285
878.0,403,1164.2652949546805,12,878.0_new_dev,1,0,0,1,0.2,0,0.000689655172413793,0.2556179775280899
963.0,293,1371.683980291597,20,963_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.21238938053097345
283.0,164,960.5749609723234,9,283_dev_0,0,0,0,1,0.2,0,0.000689655172413793,0.19667590027700832
195.0,197,3359.5497915907195,3,195_dev_1,0,1,0,1,0.2,0,0.000689655172413793,0.2096317280453258
837.0,309,100.0,23,837_dev_0,0,0,0,0,0.0,0,1.0,0.0
505.0,275,2507.125331104748,14,505_dev_0,0,0,0,0,0.0,0,1.0,0.0
10.0,171,919.39807453255,13,10_dev_1,0,0,0,0,0.0,0,1.0,0.0
707.0,417,1320.2823381894773,11,707_dev_1,0,0,0,0,0.0,0,1.0,0.0
